Symbol,Stage
TANKUP,STAGE 3
TANLA,STAGE 3
TAPIFRUIT,STAGE 3
TARACHAND,STAGE 3
TARAPUR,STAGE 3
TARC,STAGE 4 and STAGE 1
TARIL,STAGE 4
TARMAT,STAGE 1
TARSONS,STAGE 3
TASTYBITE,STAGE 3
TATACAP,STAGE 2
TATACHEM,STAGE 3
TATACOMM,STAGE 3
TATACONSUM,STAGE 1
TATAELXSI,STAGE 3
TATAGOLD,STAGE 2
TATAINVEST,STAGE 3
TATAPOWER,STAGE 3
TATASTEEL,STAGE 1
TATATECH,STAGE 3
TATSILV,STAGE 2
TATVA,STAGE 3
TAURIAN,STAGE 4
TBI,STAGE 3
TBOTEK,STAGE 3
TBZ,STAGE 3
TCI,STAGE 3
TCIEXP,STAGE 3
TCIFINANCE,STAGE 4 and STAGE 1
TCL,STAGE 3
TCPLPACK,STAGE 3
TCS,STAGE 2
TDPOWERSYS,STAGE 4
TEAMGTY,STAGE 2
TEAMLEASE,STAGE 3
TECH,STAGE 2
TECHD,STAGE 3
TECHERA,STAGE 4
TECHLABS,STAGE 3
TECHM,STAGE 2
TECHNOE,STAGE 3
TECILCHEM,STAGE 3
TEGA,STAGE 3
TEJASCARGO,STAGE 1
TEJASNET,STAGE 3
TEMBO,STAGE 3
TENNIND,STAGE 1
TERASOFT,STAGE 4
TEXINFRA,STAGE 3
TEXMOPIPES,STAGE 3
TEXRAIL,STAGE 4
TFCILTD,STAGE 1
TFL,STAGE 2
TGBHOTELS,STAGE 3
TGL,STAGE 2
THANGAMAYL,STAGE 1
THEINVEST,STAGE 3
THEJO,STAGE 4
THELEELA,STAGE 4
THEMISMED,STAGE 3
THERMAX,STAGE 4
THESL,STAGE 3
THOMASCOOK,STAGE 3
THOMASCOTT,STAGE 3
THYROCARE,STAGE 3
TI,STAGE 3
TICL,STAGE 3
TIGERLOGS,STAGE 3
TIIL,STAGE 3
TIINDIA,STAGE 3
TIJARIA,STAGE 3
TIL,STAGE 3
TIMESCAN,STAGE 3
TIMETECHNO,STAGE 3
TIMKEN,STAGE 1
TINNARUBR,STAGE 3
TIPSFILMS,STAGE 3
TIPSMUSIC,STAGE 1
TIRUMALCHM,STAGE 3
TIRUPATI,STAGE 3
TIRUPATIFL,STAGE 3
TITAGARH,STAGE 4
TITAN,STAGE 2
TMB,STAGE 2
TMCV,STAGE 2
TMPV,STAGE 4
TNIDETF,STAGE 3
TNPETRO,STAGE 3
TNPL,STAGE 3
TNTELE,STAGE 3
TOKYOPLAST,STAGE 3
TOLINS,STAGE 3
TOP100CASE,STAGE 1
TOP10ADD,STAGE 3
TOP15IETF,STAGE 3
TOP20,STAGE 3
TORNTPHARM,STAGE 2
TORNTPOWER,STAGE 2
TOTAL,STAGE 4 and STAGE 1
TOUCHWOOD,STAGE 3
TPHQ,STAGE 3
TPLPLASTEH,STAGE 3
TRACXN,STAGE 3
TRANSRAILL,STAGE 3
TRANSTEEL,STAGE 2
TRANSWIND,STAGE 2
TRANSWORLD,STAGE 3
TRAVELFOOD,STAGE 3
TREEHOUSE,STAGE 1
TREJHARA,STAGE 3
TREL,STAGE 4
TRENT,STAGE 3
TRF,STAGE 3
TRIDENT,STAGE 3
TRIDHYA,STAGE 3
TRIGYN,STAGE 3
TRITURBINE,STAGE 3
TRIVENI,STAGE 4 and STAGE 1
TROM,STAGE 3
TRU,STAGE 3
TRUALT,STAGE 3
TRUST,STAGE 3
TSC,STAGE 3
TSFINV,STAGE 3
TTKHLTCARE,STAGE 3
TTKPRESTIG,STAGE 3
TTL,STAGE 3
TTML,STAGE 3
TUNWAL,STAGE 3
TVSELECT,STAGE 3
TVSHLTD,STAGE 4
TVSINVIT,STAGE 2
TVSMOTOR,STAGE 2
TVSSCS,STAGE 3
TVSSRICHAK,STAGE 1
TVTODAY,STAGE 3
TVVISION,STAGE 4 and STAGE 1
TWCGOLDETF,STAGE 1
UBL,STAGE 3
UCAL,STAGE 3
UCL,STAGE 1
UCOBANK,STAGE 3
UDS,STAGE 3
UEL,STAGE 1
UFBL,STAGE 4 and STAGE 1
UFLEX,STAGE 3
UFO,STAGE 1
UGARSUGAR,STAGE 3
UGROCAP,STAGE 3
UHTL,STAGE 3
UJJIVANSFB,STAGE 2
ULTRACEMCO,STAGE 1
UMA,STAGE 1
UMAEXPORTS,STAGE 3
UMESLTD,STAGE 3
UMIYA-MRO,STAGE 1
UNICHEMLAB,STAGE 3
UNIDT,STAGE 3
UNIECOM,STAGE 3
UNIENTER,STAGE 3
UNIHEALTH,STAGE 1
UNIINFO,STAGE 3
UNILEX,STAGE 3
UNIMECH,STAGE 3
UNIONBANK,STAGE 2
UNIONGOLD,STAGE 2
UNIPARTS,STAGE 3
UNITDSPR,STAGE 3
UNITECH,STAGE 3
UNITEDPOLY,STAGE 4
UNITEDTEA,STAGE 2
UNIVAFOODS,STAGE 3
UNIVASTU,STAGE 3
UNIVCABLES,STAGE 3
UNIVPHOTO,STAGE 3
UNOMINDA,STAGE 3
UPL,STAGE 3
URAVIDEF,STAGE 3
URBAN,STAGE 3
URBANCO,STAGE 3
URJA,STAGE 3
USASEEDS,STAGE 4
USHAFIN,STAGE 3
USHAMART,STAGE 3
USK,STAGE 3
UTIAMC,STAGE 3
UTKARSHBNK,STAGE 3
UTLSOLAR,STAGE 1
UTSSAV,STAGE 3
UTTAMSUGAR,STAGE 4 and STAGE 1
UWCSL,STAGE 3
UYFINCORP,STAGE 3
V2RETAIL,STAGE 3
VADILALIND,STAGE 3
VAIBHAVGBL,STAGE 3
VAISHALI,STAGE 3
VAKRANGEE,STAGE 3
VAL30IETF,STAGE 2
VALIANTLAB,STAGE 3
VALIANTORG,STAGE 3
VARDHACRLC,STAGE 4
VARDMNPOLY,STAGE 3
VARROC,STAGE 3
VASA,STAGE 1
VASCONEQ,STAGE 3
VASWANI,STAGE 4
VBL,STAGE 2
VCL,STAGE 2
VDEAL,STAGE 3
VEDL,STAGE 2
VEEDOL,STAGE 3
VEEKAYEM,STAGE 3
VELS,STAGE 3
VENKEYS,STAGE 4
VENTIVE,STAGE 4
VENUSPIPES,STAGE 3
VENUSREM,STAGE 2
VERANDA,STAGE 4
VERITAAS,STAGE 3
VERTEXPLUS,STAGE 3
VERTIS,STAGE 1
VERTOZ,STAGE 3
VESUVIUS,STAGE 4
VETO,STAGE 3
VGINFOTECH,STAGE 3
VGL,STAGE 3
VGUARD,STAGE 4
VHL,STAGE 3
VHLTD,STAGE 2
VIAZ,STAGE 3
VICTORYEV,STAGE 1
VIDHIING,STAGE 1
VIDYAWIRES,STAGE 3
VIESL,STAGE 3
VIGOR,STAGE 3
VIJAYA,STAGE 1
VIJAYPD,STAGE 4
VIJIFIN,STAGE 3
VIKASECO,STAGE 4
VIKASLIFE,STAGE 3
VIKRAMSOLR,STAGE 3
VIKRAN,STAGE 1
VILAS,STAGE 3
VILINBIO,STAGE 4 and STAGE 1
VIMTALABS,STAGE 3
VINATIORGA,STAGE 3
VINCOFE,STAGE 3
VINDHYATEL,STAGE 3
VINEET-RE,STAGE 1
VINEETLAB,STAGE 3
VINNY,STAGE 3
VINSYS,STAGE 4
VINYAS,STAGE 3
VINYLINDIA,STAGE 3
VIPCLOTHNG,STAGE 3
VIPIND,STAGE 3
VIPULLTD,STAGE 2
VIRINCHI,STAGE 3
VISAKAIND,STAGE 3
VISAMAN,STAGE 2
VISASTEEL,STAGE 3
VISHNU,STAGE 1
VISHNUINFR,STAGE 2
VISHWARAJ,STAGE 3
VISHWAS,STAGE 3
VITAL,STAGE 3
VIVIANA,STAGE 3
VIVIDHA,STAGE 3
VIVIMEDLAB,STAGE 3
VIVO,STAGE 3
VIYASH,STAGE 1
VLEGOV,STAGE 3
VLINFRA,STAGE 4
VLSFINANCE,STAGE 3
VMARCIND,STAGE 1
VMART,STAGE 3
VMM,STAGE 3
VMSTMT,STAGE 3
VOLERCAR,STAGE 4
VOLTAMP,STAGE 3
VOLTAS,STAGE 3
VPRPL,STAGE 3
VR,STAGE 4
VRAJ,STAGE 3
VRLLOG,STAGE 1
VSCL,STAGE 4 and STAGE 1
VSSL,STAGE 3
VSTIND,STAGE 3
VSTL,STAGE 3
VSTTILLERS,STAGE 4 and STAGE 1
VTL,STAGE 1
WAAREEENER,STAGE 3
WAAREEINDO,STAGE 1
WAAREERTL,STAGE 3
WABAG,STAGE 3
WAKEFIT,STAGE 1
WALCHANNAG,STAGE 2
WALPAR,STAGE 1
WANBURY,STAGE 3
WCIL,STAGE 3
WEALTH,STAGE 3
WEBELSOLAR,STAGE 3
WEIZMANIND,STAGE 3
WEL,STAGE 1
WELCORP,STAGE 3
WELENT,STAGE 3
WELINV,STAGE 1
WELSPUNLIV,STAGE 3
WENDT,STAGE 3
WESTLIFE,STAGE 3
WEWIN,STAGE 3
WEWORK,STAGE 4
WHEELS,STAGE 3
WHIRLPOOL,STAGE 3
WHITEFORCE,STAGE 3
WILLAMAGOR,STAGE 3
WINDLAS,STAGE 4
WINDMACHIN,STAGE 3
WINNY,STAGE 1
WINSOL,STAGE 3
WINSOME,STAGE 3
WIPL,STAGE 4
WIPRO,STAGE 3
WOCKPHARMA,STAGE 4 and STAGE 1
WOL3D,STAGE 3
WOMANCART,STAGE 3
WONDERLA,STAGE 3
WORTHPERI,STAGE 3
WSI,STAGE 4
WSTCSTPAPR,STAGE 3
WTICAB,STAGE 3
XCHANGING,STAGE 3
XELPMOC,STAGE 4
XPROINDIA,STAGE 3
XTGLOBAL,STAGE 3
YASHO,STAGE 3
YASHOPTICS,STAGE 4
YATHARTH,STAGE 3
YATRA,STAGE 3
YCCL,STAGE 1
YESBANK,STAGE 3
YUDIZ,STAGE 4
YUKEN,STAGE 3
ZAGGLE,STAGE 3
ZEAL,STAGE 3
ZEEL,STAGE 3
ZEELEARN,STAGE 3
ZEEMEDIA,STAGE 3
ZENITHDRUG,STAGE 4
ZENITHEXPO,STAGE 3
ZENITHSTL,STAGE 3
ZENSARTECH,STAGE 3
ZENTEC,STAGE 1
ZFCVINDIA,STAGE 2
ZIMLAB,STAGE 1
ZODIAC,STAGE 3
ZODIACLOTH,STAGE 3
ZOTA,STAGE 3
ZTECH,STAGE 4 and STAGE 1
ZUARI,STAGE 2
ZUARIIND,STAGE 3
ZYDUSLIFE,STAGE 3
ZYDUSWELL,STAGE 4
795GS2032,STAGE 1
ACLGATI,STAGE 1
AURDIS,STAGE 1
BANKETFADD,STAGE 1
CAPTRU-RE1,STAGE 3
CREATIVE,STAGE 2
DELPH-RE,STAGE 3
FUSIONPP,STAGE 3
GOLDETFADD,STAGE 2
GOLDSHARE,STAGE 2
IEML-RE,STAGE 3
INFIBPP,STAGE 1
ITETFADD,STAGE 2
JCHAC,STAGE 3
JETKNIT,STAGE 3
LAWSIKHO,STAGE 3
NIF10GETF,STAGE 1
NIF5GETF,STAGE 1
NIFITETF,STAGE 2
NIFMID150,STAGE 1
NIFTY50ADD,STAGE 1
ROLTA,STAGE 3
SGBDEC25,STAGE 3
SGBDEC2513,STAGE 4 and STAGE 1
SGBDEC25XI,STAGE 2
SGBJAN26,STAGE 2
SGBNOV25,STAGE 1
SGBNOV25VI,STAGE 1
SILVERETF,STAGE 2
SMLISUZU,STAGE 1
SMSLIFE,STAGE 1
UTIBANKETF,STAGE 1
UTINEXT50,STAGE 3
UTINIFTETF,STAGE 1
UTISENSETF,STAGE 1
UTISXN50,STAGE 1
613GS2028,STAGE 1
645GS2029,STAGE 1
725GR2028,STAGE 1
788GS2030,STAGE 1
817GS2044,STAGE 1
828GS2032,STAGE 1
833GS2036,STAGE 1
ADANI-RE,STAGE 1
ATL-RE,STAGE 1
BAIDFIN-RE,STAGE 1
GOENKA,STAGE 3
KTL,STAGE 1
MARSHALL,STAGE 3
MPTODAY,STAGE 1
NXT-INFRA,STAGE 1
ROCK-RE,STAGE 1
SECL,STAGE 3
SGBDEC2512,STAGE 1
SGBNOV258,STAGE 1
SGBNOV25IX,STAGE 1
SUULD,STAGE 3
YAARI,STAGE 1
679GS2027,STAGE 1
679GS2029,STAGE 1
ABSLFTTJRN,STAGE 1
ADANIENPP,STAGE 1
HCC-RE1,STAGE 1
INDO-RE2,STAGE 1
KRISHFL-RE,STAGE 1
NACL-RE,STAGE 1
PATELEG-RE,STAGE 1
